policy_name,action,feature,coef_mean,coef_abs_mean
management_policy,hold_or_wait,etf_last_15m_range_pct,-0.010761,0.01094
management_policy,hold_or_wait,etf_mae_from_open_pct,-0.010806,0.010806
management_policy,hold_or_wait,etf_return_from_open_pct,0.010571,0.010571
management_policy,hold_or_wait,position_minutes_since_entry,0.010499,0.010499
management_policy,hold_or_wait,checkpoint_close,0.009024,0.009024
management_policy,hold_or_wait,etf_distance_from_vwap_pct,0.008621,0.008621
management_policy,hold_or_wait,checkpoint_first_hour,0.00832,0.00832
management_policy,hold_or_wait,last_15m_ret_pct,-0.006625,0.006625
management_policy,hold_or_wait,george_rank,-0.006391,0.006391
management_policy,hold_or_wait,etf_last_15m_ret_pct,0.005808,0.005808
management_policy,hold_or_wait,session_open,-0.005767,0.005767
management_policy,hold_or_wait,current_price,-0.005763,0.005763
management_policy,hold_or_wait,etf_last_hour_range_pct,-0.002015,0.003794
management_policy,hold_or_wait,checkpoint_after_15m,0.002671,0.003543
management_policy,hold_or_wait,checkpoint_midday,-0.001616,0.003189
management_policy,hold_or_wait,etf_last_hour_ret_pct,-0.000143,0.002931
management_policy,hold_or_wait,checkpoint_after_30m,-0.00246,0.00246
management_policy,hold_or_wait,is_george_scanner_positive,-0.001309,0.001309
management_policy,hold_or_wait,is_george_signal_seen,-0.001309,0.001309
management_policy,hold_or_wait,source_bucket_both_george_and_kumo,-0.001309,0.001309
management_policy,hold_or_wait,is_kumo_top_n,0.001238,0.001238
management_policy,hold_or_wait,george_watchlist_rank,0.0,0.0
management_policy,hold_or_wait,is_etf_ichimoku_15m_available,0.0,0.0
management_policy,hold_or_wait,is_etf_ichimoku_hour_available,0.0,0.0
management_policy,hold_or_wait,is_george_watchlist,0.0,0.0
management_policy,hold_or_wait,is_ichimoku_15m_available,0.0,0.0
management_policy,hold_or_wait,is_ichimoku_hour_available,0.0,0.0
management_policy,hold_or_wait,is_intraday_available,0.0,0.0
management_policy,hold_or_wait,is_kumo_scanner,0.0,0.0
management_policy,hold_or_wait,is_kumo_signal_seen,0.0,0.0
management_policy,hold_or_wait,sector_communication_services,0.0,0.0
management_policy,hold_or_wait,sector_consumer_cyclical,0.0,0.0
management_policy,hold_or_wait,sector_consumer_defensive,0.0,0.0
management_policy,hold_or_wait,source_bucket_george_only,0.0,0.0
management_policy,hold_winner,position_mae_so_far_pct,0.197533,0.197533
management_policy,hold_winner,mae_from_open_pct,0.179372,0.179372
management_policy,hold_winner,position_drawdown_from_peak_pct,-0.123635,0.123635
management_policy,hold_winner,position_current_return_pct,0.105461,0.105461
management_policy,hold_winner,return_from_open_pct,0.105439,0.105439
management_policy,hold_winner,sector_tech,0.101112,0.101112
management_policy,hold_winner,kumo_score,-0.068059,0.068059
management_policy,hold_winner,sector_utilities,-0.050839,0.050839
management_policy,hold_winner,last_hour_ret_pct,0.049361,0.049361
management_policy,hold_winner,gap_from_prior_close_pct,-0.045914,0.045914
management_policy,hold_winner,last_hour_range_pct,-0.039503,0.039503
management_policy,hold_winner,distance_from_vwap_pct,0.039322,0.039322
management_policy,hold_winner,sector_industrials,0.035138,0.035138
management_policy,hold_winner,is_etf_intraday_available,0.03327,0.034487
management_policy,hold_winner,sector_energy,-0.028218,0.033294
management_policy,hold_winner,last_15m_range_pct,-0.031638,0.031638
management_policy,hold_winner,last_15m_volume_log,-0.026819,0.028623
management_policy,hold_winner,sector_financials,-0.028593,0.028593
management_policy,hold_winner,sector_healthcare,-0.018161,0.027431
management_policy,hold_winner,last_15m_ret_pct,0.027287,0.027287
management_policy,hold_winner,is_etf_last_15m_available,0.024719,0.025096
management_policy,hold_winner,volume_so_far_log,-0.023833,0.023833
management_policy,hold_winner,sector_real_estate,-0.001227,0.022968
management_policy,hold_winner,is_george_video_mention,0.022199,0.022199
management_policy,hold_winner,source_bucket_kumo_with_george_video_context,0.022199,0.022199
management_policy,hold_winner,source_bucket_kumo_only,-0.021794,0.021794
management_policy,hold_winner,kumo_rank_by_score,0.011502,0.019102
management_policy,hold_winner,etf_last_hour_volume_log,-0.017011,0.017011
management_policy,hold_winner,etf_bars_completed,0.01679,0.01679
management_policy,hold_winner,sector_ai_semis,-0.014377,0.01661
management_policy,hold_winner,etf_last_15m_volume_log,-0.016154,0.016154
management_policy,hold_winner,checkpoint_midday,-0.015759,0.015759
management_policy,hold_winner,last_hour_volume_log,-0.014988,0.015612
management_policy,hold_winner,etf_volume_so_far_log,-0.015291,0.015291
management_policy,hold_winner,etf_mae_from_open_pct,0.014878,0.014878
management_policy,hold_winner,etf_last_15m_range_pct,0.014342,0.014342
management_policy,hold_winner,etf_return_from_open_pct,0.013118,0.013118
management_policy,hold_winner,is_etf_last_hour_available,0.011175,0.012481
management_policy,hold_winner,mfe_from_open_pct,-0.011631,0.012265
management_policy,hold_winner,etf_distance_from_vwap_pct,0.012159,0.012159
management_policy,hold_winner,is_last_15m_available,-0.010582,0.010582
management_policy,hold_winner,checkpoint_open,0.010539,0.010539
management_policy,hold_winner,position_minutes_since_entry,-0.010053,0.010053
management_policy,hold_winner,is_last_hour_available,-0.010031,0.010031
management_policy,hold_winner,george_rank,0.0027,0.009697
management_policy,hold_winner,sector_materials,0.008153,0.009202
management_policy,hold_winner,position_bars_completed_since_entry,-0.008847,0.008847
management_policy,hold_winner,position_mfe_so_far_pct,0.001839,0.007475
management_policy,hold_winner,bars_completed,-0.007262,0.007262
management_policy,hold_winner,etf_last_15m_ret_pct,-0.007251,0.007251
management_policy,hold_winner,checkpoint_after_15m,0.006882,0.006882
management_policy,hold_winner,session_open,-0.005861,0.005861
management_policy,hold_winner,etf_mfe_from_open_pct,0.004752,0.00579
management_policy,hold_winner,current_price,-0.005785,0.005785
management_policy,hold_winner,checkpoint_first_hour,0.00492,0.00492
management_policy,hold_winner,etf_last_hour_range_pct,0.004597,0.004597
management_policy,hold_winner,checkpoint_after_30m,-0.004045,0.004045
management_policy,hold_winner,etf_last_hour_ret_pct,0.003423,0.003827
management_policy,hold_winner,is_kumo_top_n,0.003189,0.003189
management_policy,hold_winner,is_george_scanner_positive,-0.002709,0.002709
management_policy,hold_winner,is_george_signal_seen,-0.002709,0.002709
management_policy,hold_winner,source_bucket_both_george_and_kumo,-0.002709,0.002709
management_policy,hold_winner,checkpoint_close,-0.002529,0.002529
management_policy,hold_winner,george_watchlist_rank,0.0,0.0
management_policy,hold_winner,is_etf_ichimoku_15m_available,0.0,0.0
management_policy,hold_winner,is_etf_ichimoku_hour_available,0.0,0.0
management_policy,hold_winner,is_george_watchlist,0.0,0.0
management_policy,hold_winner,is_ichimoku_15m_available,0.0,0.0
management_policy,hold_winner,is_ichimoku_hour_available,0.0,0.0
management_policy,hold_winner,is_intraday_available,0.0,0.0
management_policy,hold_winner,is_kumo_scanner,0.0,0.0
management_policy,hold_winner,is_kumo_signal_seen,0.0,0.0
management_policy,hold_winner,sector_communication_services,0.0,0.0
management_policy,hold_winner,sector_consumer_cyclical,0.0,0.0
management_policy,hold_winner,sector_consumer_defensive,0.0,0.0
management_policy,hold_winner,source_bucket_george_only,0.0,0.0
management_policy,protect_profit,mfe_from_open_pct,0.079099,0.079099
management_policy,protect_profit,position_mfe_so_far_pct,0.077708,0.077708
management_policy,protect_profit,position_drawdown_from_peak_pct,0.042919,0.042919
management_policy,protect_profit,position_current_return_pct,0.038124,0.038124
management_policy,protect_profit,return_from_open_pct,0.038123,0.038123
management_policy,protect_profit,mae_from_open_pct,-0.036779,0.036779
management_policy,protect_profit,last_hour_range_pct,0.033205,0.033205
management_policy,protect_profit,position_mae_so_far_pct,-0.032167,0.032167
management_policy,protect_profit,gap_from_prior_close_pct,0.029678,0.029678
management_policy,protect_profit,last_15m_range_pct,0.029153,0.029153
management_policy,protect_profit,is_etf_intraday_available,0.02578,0.02578
management_policy,protect_profit,sector_healthcare,0.020417,0.020417
management_policy,protect_profit,is_last_15m_available,-0.017162,0.017162
management_policy,protect_profit,checkpoint_open,0.017144,0.017144
management_policy,protect_profit,is_etf_last_15m_available,0.016811,0.016811
management_policy,protect_profit,volume_so_far_log,-0.014553,0.014553
management_policy,protect_profit,etf_distance_from_vwap_pct,0.011698,0.011698
management_policy,protect_profit,is_etf_last_hour_available,0.01155,0.01155
management_policy,protect_profit,etf_volume_so_far_log,-0.011361,0.011361
management_policy,protect_profit,etf_bars_completed,0.010179,0.010179
management_policy,protect_profit,last_15m_ret_pct,0.010007,0.010007
management_policy,protect_profit,sector_tech,0.009968,0.009968
management_policy,protect_profit,sector_energy,0.009907,0.009907
management_policy,protect_profit,sector_utilities,0.009687,0.009687
management_policy,protect_profit,last_15m_volume_log,0.009328,0.009328
management_policy,protect_profit,last_hour_ret_pct,0.009085,0.009085
management_policy,protect_profit,etf_return_from_open_pct,0.008955,0.008955
management_policy,protect_profit,sector_financials,0.007727,0.008779
management_policy,protect_profit,kumo_rank_by_score,-0.008505,0.008505
management_policy,protect_profit,sector_ai_semis,0.007831,0.007831
management_policy,protect_profit,sector_real_estate,0.007003,0.007003
management_policy,protect_profit,current_price,0.006456,0.006456
management_policy,protect_profit,session_open,0.006438,0.006438
management_policy,protect_profit,checkpoint_first_hour,-0.006157,0.006157
management_policy,protect_profit,checkpoint_after_30m,-0.005835,0.005835
management_policy,protect_profit,is_last_hour_available,-0.005516,0.005516
management_policy,protect_profit,distance_from_vwap_pct,0.004564,0.005385
management_policy,protect_profit,etf_mae_from_open_pct,0.00472,0.00472
management_policy,protect_profit,etf_mfe_from_open_pct,0.004398,0.004555
management_policy,protect_profit,last_hour_volume_log,0.004259,0.004466
management_policy,protect_profit,etf_last_15m_ret_pct,0.004452,0.004452
management_policy,protect_profit,is_george_video_mention,0.004364,0.004364
management_policy,protect_profit,source_bucket_kumo_with_george_video_context,0.004364,0.004364
management_policy,protect_profit,etf_last_15m_volume_log,0.004264,0.004264
management_policy,protect_profit,source_bucket_kumo_only,-0.004043,0.004043
management_policy,protect_profit,kumo_score,-0.002999,0.003993
management_policy,protect_profit,checkpoint_after_15m,-0.00379,0.00379
management_policy,protect_profit,checkpoint_midday,-0.00354,0.00354
management_policy,protect_profit,sector_industrials,0.002404,0.003377
management_policy,protect_profit,etf_last_hour_ret_pct,0.003002,0.003002
management_policy,protect_profit,etf_last_hour_range_pct,0.00173,0.002559
management_policy,protect_profit,is_kumo_top_n,-0.002255,0.002255
management_policy,protect_profit,is_george_scanner_positive,0.002242,0.002242
management_policy,protect_profit,is_george_signal_seen,0.002242,0.002242
management_policy,protect_profit,source_bucket_both_george_and_kumo,0.002242,0.002242
management_policy,protect_profit,checkpoint_close,0.002181,0.002181
management_policy,protect_profit,george_rank,4.1e-05,0.002135
management_policy,protect_profit,sector_materials,0.001891,0.001906
management_policy,protect_profit,etf_last_hour_volume_log,0.00154,0.001765
management_policy,protect_profit,etf_last_15m_range_pct,0.000853,0.001525
management_policy,protect_profit,position_minutes_since_entry,-0.000721,0.001381
management_policy,protect_profit,bars_completed,-0.000269,0.000968
management_policy,protect_profit,position_bars_completed_since_entry,1.2e-05,0.000902
management_policy,protect_profit,george_watchlist_rank,0.0,0.0
management_policy,protect_profit,is_etf_ichimoku_15m_available,0.0,0.0
management_policy,protect_profit,is_etf_ichimoku_hour_available,0.0,0.0
management_policy,protect_profit,is_george_watchlist,0.0,0.0
management_policy,protect_profit,is_ichimoku_15m_available,0.0,0.0
management_policy,protect_profit,is_ichimoku_hour_available,0.0,0.0
management_policy,protect_profit,is_intraday_available,0.0,0.0
management_policy,protect_profit,is_kumo_scanner,0.0,0.0
management_policy,protect_profit,is_kumo_signal_seen,0.0,0.0
management_policy,protect_profit,sector_communication_services,0.0,0.0
management_policy,protect_profit,sector_consumer_cyclical,0.0,0.0
management_policy,protect_profit,sector_consumer_defensive,0.0,0.0
management_policy,protect_profit,source_bucket_george_only,0.0,0.0
management_policy,scratch_or_reduce,position_mae_so_far_pct,0.202626,0.202626
management_policy,scratch_or_reduce,mae_from_open_pct,0.18067,0.18067
management_policy,scratch_or_reduce,position_drawdown_from_peak_pct,-0.102153,0.102153
management_policy,scratch_or_reduce,is_etf_intraday_available,0.095462,0.095462
management_policy,scratch_or_reduce,is_etf_last_15m_available,0.081529,0.081529
management_policy,scratch_or_reduce,position_current_return_pct,0.063583,0.063583
management_policy,scratch_or_reduce,return_from_open_pct,0.06358,0.06358
management_policy,scratch_or_reduce,kumo_rank_by_score,-0.060997,0.060997
management_policy,scratch_or_reduce,sector_tech,-0.051006,0.051006
management_policy,scratch_or_reduce,volume_so_far_log,-0.046942,0.046942
management_policy,scratch_or_reduce,sector_healthcare,0.045526,0.045526
management_policy,scratch_or_reduce,etf_mae_from_open_pct,0.044481,0.044481
management_policy,scratch_or_reduce,sector_utilities,0.040571,0.040571
management_policy,scratch_or_reduce,sector_financials,0.035442,0.040369
management_policy,scratch_or_reduce,is_etf_last_hour_available,0.039793,0.039793
management_policy,scratch_or_reduce,is_last_hour_available,-0.038911,0.038911
management_policy,scratch_or_reduce,mfe_from_open_pct,-0.037853,0.037853
management_policy,scratch_or_reduce,last_hour_range_pct,-0.037628,0.037628
management_policy,scratch_or_reduce,is_last_15m_available,-0.035385,0.035385
management_policy,scratch_or_reduce,bars_completed,-0.034036,0.034036
management_policy,scratch_or_reduce,checkpoint_open,0.033209,0.033209
management_policy,scratch_or_reduce,position_bars_completed_since_entry,-0.033058,0.033058
management_policy,scratch_or_reduce,etf_bars_completed,0.031978,0.031978
management_policy,scratch_or_reduce,position_minutes_since_entry,-0.031097,0.031097
management_policy,scratch_or_reduce,checkpoint_midday,-0.030525,0.030525
management_policy,scratch_or_reduce,gap_from_prior_close_pct,0.030268,0.030268
management_policy,scratch_or_reduce,position_mfe_so_far_pct,-0.028397,0.028397
management_policy,scratch_or_reduce,etf_mfe_from_open_pct,-0.027399,0.027399
management_policy,scratch_or_reduce,sector_energy,0.026775,0.026775
management_policy,scratch_or_reduce,last_15m_volume_log,-0.02192,0.02192
management_policy,scratch_or_reduce,sector_materials,0.021562,0.021562
management_policy,scratch_or_reduce,checkpoint_after_15m,0.019127,0.019127
management_policy,scratch_or_reduce,sector_industrials,0.011369,0.018895
management_policy,scratch_or_reduce,checkpoint_close,-0.018425,0.018425
management_policy,scratch_or_reduce,distance_from_vwap_pct,-0.016496,0.016496
management_policy,scratch_or_reduce,etf_last_15m_range_pct,-0.01573,0.01573
management_policy,scratch_or_reduce,source_bucket_kumo_only,-0.015496,0.015496
management_policy,scratch_or_reduce,last_hour_volume_log,-0.014239,0.014239
management_policy,scratch_or_reduce,is_george_video_mention,0.014152,0.014152
management_policy,scratch_or_reduce,source_bucket_kumo_with_george_video_context,0.014152,0.014152
management_policy,scratch_or_reduce,etf_distance_from_vwap_pct,-0.013304,0.013304
management_policy,scratch_or_reduce,last_15m_ret_pct,0.013031,0.013031
management_policy,scratch_or_reduce,sector_ai_semis,0.01225,0.01225
management_policy,scratch_or_reduce,etf_last_15m_ret_pct,0.012116,0.012116
management_policy,scratch_or_reduce,last_hour_ret_pct,0.010333,0.01146
management_policy,scratch_or_reduce,kumo_score,-0.011429,0.011429
management_policy,scratch_or_reduce,last_15m_range_pct,-0.00994,0.010634
management_policy,scratch_or_reduce,sector_real_estate,0.009997,0.009997
management_policy,scratch_or_reduce,george_rank,0.009261,0.009261
management_policy,scratch_or_reduce,etf_volume_so_far_log,-0.008811,0.008811
management_policy,scratch_or_reduce,etf_last_hour_range_pct,-0.008671,0.008671
management_policy,scratch_or_reduce,etf_last_15m_volume_log,0.000475,0.00536
management_policy,scratch_or_reduce,etf_return_from_open_pct,0.004194,0.004194
management_policy,scratch_or_reduce,etf_last_hour_volume_log,-0.000405,0.004158
management_policy,scratch_or_reduce,checkpoint_after_30m,-0.003885,0.003885
management_policy,scratch_or_reduce,checkpoint_first_hour,0.000524,0.002629
management_policy,scratch_or_reduce,etf_last_hour_ret_pct,0.000919,0.002444
management_policy,scratch_or_reduce,session_open,-0.002192,0.002192
management_policy,scratch_or_reduce,current_price,-0.002166,0.002166
management_policy,scratch_or_reduce,is_george_scanner_positive,-0.001301,0.001301
management_policy,scratch_or_reduce,is_george_signal_seen,-0.001301,0.001301
management_policy,scratch_or_reduce,source_bucket_both_george_and_kumo,-0.001301,0.001301
management_policy,scratch_or_reduce,is_kumo_top_n,0.001037,0.001037
management_policy,scratch_or_reduce,george_watchlist_rank,0.0,0.0
management_policy,scratch_or_reduce,is_etf_ichimoku_15m_available,0.0,0.0
management_policy,scratch_or_reduce,is_etf_ichimoku_hour_available,0.0,0.0
management_policy,scratch_or_reduce,is_george_watchlist,0.0,0.0
management_policy,scratch_or_reduce,is_ichimoku_15m_available,0.0,0.0
management_policy,scratch_or_reduce,is_ichimoku_hour_available,0.0,0.0
management_policy,scratch_or_reduce,is_intraday_available,0.0,0.0
management_policy,scratch_or_reduce,is_kumo_scanner,0.0,0.0
management_policy,scratch_or_reduce,is_kumo_signal_seen,0.0,0.0
management_policy,scratch_or_reduce,sector_communication_services,0.0,0.0
management_policy,scratch_or_reduce,sector_consumer_cyclical,0.0,0.0
management_policy,scratch_or_reduce,sector_consumer_defensive,0.0,0.0
management_policy,scratch_or_reduce,source_bucket_george_only,0.0,0.0
